gene_id,male_mean,female_mean,difference,p_value,p_adj,gene_symbol,gene_title,gene_type
10205,-0.2023985,-0.2505279,0.048129395,0.9128800150252399,0.9354155785247409,MPZL2,myelin protein zero like 2,protein-coding
10206,-0.47842434,-0.40956992,-0.06885442,0.09815721775540871,0.14930070086226757,TRIM13,tripartite motif containing 13,protein-coding
10207,-0.027510148,-0.14183763,0.114327475,0.01529812830037493,0.02938995257706438,PATJ,PATJ crumbs cell polarity complex component,protein-coding
10208,-0.042201467,-0.15885973,0.11665826,0.003214093496199094,0.007355363768543239,USPL1,ubiquitin specific peptidase like 1,protein-coding
10209,-0.22696647,-0.24896215,0.021995679,0.6099260092167568,0.6889470259871887,EIF1,eukaryotic translation initiation factor 1,protein-coding
1021,-0.48231083,-0.27579564,-0.2065152,5.970811002814241e-05,0.00020850804083663192,CDK6,cyclin dependent kinase 6,protein-coding
10210,-0.112711035,-0.18143429,0.068723254,0.03792201671791097,0.06530278280463842,TOPORS,TOP1 binding arginine/serine rich protein,protein-coding
10211,-0.24157609,-0.21882097,-0.022755116,0.0014321758836633408,0.003585993257327418,FLOT1,flotillin 1,protein-coding
10212,-0.76801944,-1.0038967,0.23587728,4.3890749042109656e-08,2.9811957932229326e-07,DDX39A,DExD-box helicase 39A,protein-coding
10213,-0.908358,-0.634503,-0.27385497,2.2395479392799712e-09,1.9749032185581892e-08,PSMD14,"proteasome 26S subunit, non-ATPase 14",protein-coding
10214,0.45294043,0.37053788,0.08240256,0.03861614309755084,0.0663354536920843,SSX3,SSX family member 3,protein-coding
10215,-0.07383788,-0.21396244,0.14012456,0.0007079110261533578,0.0019096558272250755,OLIG2,oligodendrocyte transcription factor 2,protein-coding
10216,0.61736786,0.45264006,0.1647278,0.00011217768195365737,0.0003702614359102244,PRG4,proteoglycan 4,protein-coding
10217,-0.07464544,-0.016964968,-0.05768047,0.1351912896173316,0.195752668358288,CTDSPL,CTD small phosphatase like,protein-coding
10218,-0.34610543,-0.4791283,0.13302287,0.0009988649185162907,0.0025984399061972636,ANGPTL7,angiopoietin like 7,protein-coding
10219,0.29660904,0.08471002,0.21189903,7.198847120016398e-06,3.0528856998817394e-05,KLRG1,killer cell lectin like receptor G1,protein-coding
1022,1.2790097,0.35425368,0.92475605,2.6498724740368203e-39,2.0417267412453703e-36,CDK7,cyclin dependent kinase 7,protein-coding
10220,1.1435832,0.96638995,0.17719322,0.0001286921962830535,0.0004188271900151752,GDF11,growth differentiation factor 11,protein-coding
10221,-0.34696785,0.42391798,-0.7708858,1.579788791722337e-11,2.142534238102637e-10,TRIB1,tribbles pseudokinase 1,protein-coding
10223,0.083445996,0.0091628665,0.07428313,0.0235649503746587,0.043063846459945515,GPA33,glycoprotein A33,protein-coding
10224,0.05220894,0.13055083,-0.07834189,0.05765922386805433,0.09393721578503685,ZNF443,zinc finger protein 443,protein-coding
10225,0.12586676,0.41828346,-0.2924167,1.6749981280907838e-14,3.9786853416383783e-13,CD96,CD96 molecule,protein-coding
10226,0.43045777,0.46539596,-0.034938186,0.09068687189932954,0.13938259029733632,PLIN3,perilipin 3,protein-coding
10227,-0.13973165,-0.55759,0.41785836,2.4588372654131883e-18,1.1569673972524345e-16,MFSD10,major facilitator superfamily domain containing 10,protein-coding
10228,0.3002381,0.36784184,-0.06760374,0.0014024640743245398,0.0035220161149466136,STX6,syntaxin 6,protein-coding
10229,-0.33423913,-0.36203414,0.027795017,0.7481264634244684,0.8070919451009428,COQ7,"coenzyme Q7, hydroxylase",protein-coding
10230,0.4523512,0.28371656,0.16863465,9.787425046499824e-06,4.044900300812935e-05,NBR2,neighbor of BRCA1 lncRNA 2,ncRNA
10231,0.17255181,0.06331257,0.10923924,0.015568434102212,0.029850455663221725,RCAN2,regulator of calcineurin 2,protein-coding
10232,-0.48828125,-0.30286416,-0.18541709,1.3054972106040125e-08,9.831502512111342e-08,MSLN,mesothelin,protein-coding
10233,0.568016,0.5039263,0.064089715,0.39895986094301406,0.4873057728827383,LRRC23,leucine rich repeat containing 23,protein-coding
10234,0.37263307,0.29574156,0.07689151,0.005859040364809128,0.012544329630726823,LRRC17,leucine rich repeat containing 17,protein-coding
10235,1.0340886,1.0463884,-0.012299776,0.5213293554504499,0.6059728733574888,RASGRP2,RAS guanyl releasing protein 2,protein-coding
10236,-0.63455814,-0.78161645,0.14705831,0.0012013128487758013,0.0030630372324254827,HNRNPR,heterogeneous nuclear ribonucleoprotein R,protein-coding
10237,-1.7594464,-1.1557657,-0.60368073,3.2082621252686837e-13,6.0661741534221364e-12,SLC35B1,solute carrier family 35 member B1,protein-coding
10238,0.41273743,0.26136845,0.15136898,0.0007353416399953292,0.0019754394721861884,DCAF7,DDB1 and CUL4 associated factor 7,protein-coding
10239,0.26581013,0.21306941,0.052740723,0.24017527715061793,0.3183400512539316,AP3S2,adaptor related protein complex 3 subunit sigma 2,protein-coding
1024,0.009678758,0.03266029,-0.022981532,0.5000868474691725,0.5863119983342414,CDK8,cyclin dependent kinase 8,protein-coding
10240,0.18753849,0.24484247,-0.05730398,0.13207318857965542,0.19189136933529663,MRPS31,mitochondrial ribosomal protein S31,protein-coding
10241,1.5656668,1.5367433,0.028923512,0.5618549934361131,0.6450298040204955,CALCOCO2,calcium binding and coiled-coil domain 2,protein-coding
10242,0.25557193,0.19611692,0.059455007,0.04154007749695106,0.07074265442497757,KCNMB2,potassium calcium-activated channel subfamily M regulatory beta subunit 2,protein-coding
10243,-0.68081176,-0.57983625,-0.10097551,0.041075266698128284,0.07002847294351064,GPHN,gephyrin,protein-coding
10244,-1.0523087,-0.62538385,-0.42692482,9.942404426588817e-19,4.962346630404329e-17,RABEPK,Rab9 effector protein with kelch motifs,protein-coding
10245,-0.29105455,-0.17508496,-0.11596958,0.0062048344268000825,0.013208979246000936,TIMM17B,translocase of inner mitochondrial membrane 17B,protein-coding
10246,-0.34854978,-0.34681675,-0.0017330348,0.03960603804057838,0.06784260621984858,SLC17A2,solute carrier family 17 member 2,protein-coding
10247,0.9894063,0.9551073,0.034299016,0.4026429945438965,0.49102609919251716,RIDA,reactive intermediate imine deaminase A homolog,protein-coding
10248,-0.6070215,-0.52612686,-0.08089465,0.023120496304731862,0.042370964537644475,POP7,"POP7 homolog, ribonuclease P/MRP subunit",protein-coding
10249,0.05516527,-0.14922175,0.20438701,2.1256915613955794e-08,1.5442266098341017e-07,GLYAT,glycine-N-acyltransferase,protein-coding
1025,0.4389069,0.20457336,0.23433354,1.6738285521221608e-06,8.194979503797458e-06,CDK9,cyclin dependent kinase 9,protein-coding
10250,-0.86567116,-1.0857707,0.22009957,1.2398331374792915e-05,5.01794580395427e-05,SRRM1,serine and arginine repetitive matrix 1,protein-coding
10252,-0.32576996,-0.20059642,-0.12517354,0.0006831613050262016,0.0018493659570406266,SPRY1,sprouty RTK signaling antagonist 1,protein-coding
10253,-1.3102616,-1.2065029,-0.10375869,0.013213682358147884,0.025902095104348405,SPRY2,sprouty RTK signaling antagonist 2,protein-coding
10254,0.1380844,0.13732454,0.0007598549,0.6671180243798818,0.7379671391991047,STAM2,signal transducing adaptor molecule 2,protein-coding
10255,0.4295882,0.35806602,0.071522176,0.00012070977360554231,0.00039535337115013963,HCG9,HLA complex group 9,ncRNA
10256,0.03783763,-0.13505065,0.17288828,0.00010978538598904862,0.0003635332362269652,CNKSR1,connector enhancer of kinase suppressor of Ras 1,protein-coding
10257,-0.96591175,-0.50119144,-0.4647203,1.890303401098578e-15,5.3326453841517787e-14,ABCC4,ATP binding cassette subfamily C member 4,protein-coding
1026,3.4250777,2.117223,1.3078547,5.322970698415351e-21,3.860093104121438e-19,CDKN1A,cyclin dependent kinase inhibitor 1A,protein-coding
10260,-0.34919226,-0.44004217,0.090849906,0.003344464913308832,0.007611327940053771,DENND4A,DENN domain containing 4A,protein-coding
10261,0.73562616,0.7779252,-0.042299032,0.7134096590641787,0.777691597572128,IGSF6,immunoglobulin superfamily member 6,protein-coding
10262,0.26613212,0.011427149,0.25470495,1.8379582588972773e-05,7.159036150295619e-05,SF3B4,splicing factor 3b subunit 4,protein-coding
10263,0.93847007,0.9715104,-0.033040345,0.7175292343589448,0.7808704450191624,CDK2AP2,cyclin dependent kinase 2 associated protein 2,protein-coding
10265,0.03255827,0.014156653,0.018401617,0.7011204270076419,0.767547167066194,IRX5,iroquois homeobox 5,protein-coding
10266,0.22546798,0.26186252,-0.036394536,0.1902637558371869,0.26143240993767725,RAMP2,receptor activity modifying protein 2,protein-coding
10267,-0.1036394,0.17330326,-0.27694267,0.0002904346846037155,0.0008696815136736957,RAMP1,receptor activity modifying protein 1,protein-coding
10268,0.10290587,0.25459233,-0.15168646,0.0011408350530022627,0.0029245611423189635,RAMP3,receptor activity modifying protein 3,protein-coding
10269,-0.041368365,0.064020805,-0.10538917,0.2001561808647183,0.27280546132672717,ZMPSTE24,zinc metallopeptidase STE24,protein-coding
1027,-1.169119,-1.5030004,0.33388138,1.3367151535686872e-06,6.674371977802664e-06,CDKN1B,cyclin dependent kinase inhibitor 1B,protein-coding
10270,-1.8684802,-1.9449832,0.07650304,0.580079014703593,0.6616593350542094,AKAP8,A-kinase anchoring protein 8,protein-coding
10272,0.43017742,0.30475757,0.12541986,0.00022985999190689826,0.0007071909109628753,FSTL3,follistatin like 3,protein-coding
10273,1.5188181,1.0182537,0.50056446,1.374278550432089e-07,8.383031157707469e-07,STUB1,STIP1 homology and U-box containing protein 1,protein-coding
10274,-1.836072,-1.839302,0.0032299757,0.5866326428081415,0.6672824525317189,STAG1,stromal antigen 1,protein-coding
10276,0.072881676,-0.4479544,0.52083606,6.5865249624302065e-09,5.307103250773829e-08,NET1,neuroepithelial cell transforming 1,protein-coding
10277,0.4545023,0.6949288,-0.24042651,1.4097852939624854e-06,7.0079972193425484e-06,UBE4B,ubiquitination factor E4B,protein-coding
10278,-0.38647118,-0.5871331,0.20066193,1.0260754519533502e-06,5.248737830572989e-06,EFS,embryonal Fyn-associated substrate,protein-coding
10279,-0.09428047,-0.32066208,0.22638161,9.164932815125958e-09,7.113701525282099e-08,PRSS16,serine protease 16,protein-coding
1028,1.8848984,1.678675,0.20622337,0.019337491615612625,0.03619634882652195,CDKN1C,cyclin dependent kinase inhibitor 1C,protein-coding
10280,-0.79493904,-0.4385064,-0.35643265,4.135149857431681e-15,1.1010394695986559e-13,SIGMAR1,sigma non-opioid intracellular receptor 1,protein-coding
10281,0.38517523,0.23494688,0.15022835,4.2327574451612536e-05,0.00015239904726620308,DSCR4,Down syndrome critical region 4,ncRNA
10282,-0.07007875,0.12224248,-0.19232124,6.218654458451403e-07,3.3477542429602137e-06,BET1,Bet1 golgi vesicular membrane trafficking protein,protein-coding
10284,-0.006906506,0.17918757,-0.18609408,2.2220834689759816e-05,8.481066565181393e-05,SAP18,Sin3A associated protein 18,protein-coding
10285,-0.598728,-0.9967403,0.39801228,2.9388172473646774e-09,2.5229623276818762e-08,SMNDC1,survival motor neuron domain containing 1,protein-coding
10286,0.09039929,-0.39061096,0.48101026,1.034208903980563e-24,1.2878512493204423e-22,BCAS2,BCAS2 pre-mRNA processing factor,protein-coding
10287,-0.08161364,0.17635147,-0.25796512,3.498589042186091e-06,1.5974298411877826e-05,RGS19,regulator of G protein signaling 19,protein-coding
10288,0.25475174,0.32162124,-0.0668695,0.2172363876842489,0.2923041025290789,LILRB2,leukocyte immunoglobulin like receptor B2,protein-coding
10289,0.15021357,0.17099057,-0.020777002,0.5268121894296631,0.6110208553287126,EIF1B,eukaryotic translation initiation factor 1B,protein-coding
1029,-0.5232316,-0.60918826,0.08595663,0.9069591920599709,0.9317494099762768,CDKN2A,cyclin dependent kinase inhibitor 2A,protein-coding
10290,0.59492433,0.5514867,0.04343766,0.5822949469172392,0.6636342891370735,SPEG,striated muscle enriched protein kinase,protein-coding
10291,-0.21007414,-0.67144287,0.46136874,4.257181118982787e-22,3.803081799624623e-20,SF3A1,splicing factor 3a subunit 1,protein-coding
10293,0.044345953,-0.011968051,0.056314003,0.04476948547525248,0.07562595463673782,TRAIP,TRAF interacting protein,protein-coding
10294,0.2129989,0.2398681,-0.026869208,0.24692876816298093,0.3258201705997248,DNAJA2,DnaJ heat shock protein family (Hsp40) member A2,protein-coding
10295,0.17751288,0.13701755,0.040495336,0.6177867983744421,0.6961602656779878,BCKDK,branched chain ketoacid dehydrogenase kinase,protein-coding
10296,-0.59787256,-0.70707804,0.109205484,0.00025138251916329696,0.0007661418284907602,MAEA,macrophage erythroblast attacher,protein-coding
10297,0.4931773,0.62378424,-0.13060695,0.0028058967847539996,0.006536350819539388,APC2,APC regulator of WNT signaling pathway 2,protein-coding
10298,-0.8275622,-0.4796801,-0.34788212,5.110524371664936e-06,2.2412858219098304e-05,PAK4,p21 (RAC1) activated kinase 4,protein-coding
10299,0.63293993,0.3739673,0.25897264,4.5053650244529354e-10,4.5377565377006366e-09,MARCH6,membrane associated ring-CH-type finger 6,protein-coding
103,-0.3159807,-0.25256786,-0.063412845,0.22797079115379426,0.3043890299300309,ADAR,adenosine deaminase RNA specific,protein-coding
1030,0.5945465,0.59725446,-0.0027079582,0.9407120672270324,0.9569352557781051,CDKN2B,cyclin dependent kinase inhibitor 2B,protein-coding
10300,0.93616486,0.918005,0.018159866,0.3588693720555991,0.44593706468112343,KATNB1,katanin regulatory subunit B1,protein-coding
10301,-0.6005934,-0.3777624,-0.22283098,3.448618024957969e-08,2.3992417049481847e-07,DLEU1,deleted in lymphocytic leukemia 1,ncRNA
10302,-1.2798117,-0.9948946,-0.28491712,2.8144771762565315e-11,3.5843878748853846e-10,SNAPC5,small nuclear RNA activating complex polypeptide 5,protein-coding
10307,0.98528236,0.7565913,0.22869104,1.4671864788883699e-05,5.844095286505921e-05,APBB3,amyloid beta precursor protein binding family B member 3,protein-coding
10308,0.23837931,-0.020351086,0.2587304,8.514058914568063e-11,9.93951877829499e-10,ZNF267,zinc finger protein 267,protein-coding
10309,-0.25099692,-0.48258814,0.23159122,1.2918428781822342e-08,9.740574313290876e-08,CCNO,cyclin O,protein-coding
1031,-0.04137541,-0.3886386,0.3472632,1.3049084927019674e-07,7.991511126691432e-07,CDKN2C,cyclin dependent kinase inhibitor 2C,protein-coding
10311,0.59837556,0.49625877,0.10211679,0.09080441578684567,0.1394994481040587,VPS26C,VPS26 endosomal protein sorting factor C,protein-coding
10312,0.18888985,0.08440149,0.10448836,0.04007414828562986,0.06851117737695811,TCIRG1,"T cell immune regulator 1, ATPase H+ transporting V0 subunit a3",protein-coding
10313,1.1807873,1.0891062,0.09168112,0.13084558782068179,0.1903096279675985,RTN3,reticulon 3,protein-coding
10314,0.2598551,0.71953756,-0.45968246,2.8764746346079582e-27,4.857695793896837e-25,LANCL1,LanC like 1,protein-coding
10316,0.23989485,0.24071886,-0.0008240044,0.17956016665725838,0.24922514462403528,NMUR1,neuromedin U receptor 1,protein-coding
10317,0.38115156,0.35026306,0.030888498,0.4911255322582645,0.5781147294643258,B3GALT5,"beta-1,3-galactosyltransferase 5",protein-coding
10318,-0.9942375,-0.99110425,-0.0031332374,0.6593700787338133,0.7322506378371723,TNIP1,TNFAIP3 interacting protein 1,protein-coding
10319,0.6760968,0.623563,0.052533805,0.10837763674921444,0.1626192193091913,LAMC3,laminin subunit gamma 3,protein-coding
1032,1.5088766,1.6616074,-0.15273082,0.2993347015914385,0.3833972157110913,CDKN2D,cyclin dependent kinase inhibitor 2D,protein-coding
10320,0.25844574,0.34283772,-0.08439198,0.5799558291673725,0.6615800371958331,IKZF1,IKAROS family zinc finger 1,protein-coding
10321,-0.06860765,-0.08264438,0.01403673,0.920109506850508,0.941024556201515,CRISP3,cysteine rich secretory protein 3,protein-coding
10322,-1.480566,-1.2253072,-0.2552588,2.842806804655279e-05,0.00010607179869185921,SMYD5,SMYD family member 5,protein-coding
10324,-0.04818788,-0.0034323398,-0.04475554,0.10444568172984277,0.15751363054795847,KLHL41,kelch like family member 41,protein-coding
10325,0.17471118,0.27072677,-0.09601559,0.002302038702432755,0.005473391152090839,RRAGB,Ras related GTP binding B,protein-coding
10326,-0.035840902,-0.08068219,0.044841286,0.037187111107452694,0.06422068975937856,SIRPB1,signal regulatory protein beta 1,protein-coding
10327,0.8594296,1.2843914,-0.4249618,8.101358689185845e-12,1.159971543789583e-10,AKR1A1,aldo-keto reductase family 1 member A1,protein-coding
10328,-0.05623659,-0.23084323,0.17460664,1.2552313802809212e-06,6.303133835323799e-06,EMC8,ER membrane protein complex subunit 8,protein-coding
10329,-1.4079391,-1.0784497,-0.32948935,0.0020191131080592095,0.004874021225015456,RXYLT1,ribitol xylosyltransferase 1,protein-coding
1033,-0.36677834,-0.24572581,-0.12105253,0.006569918427772076,0.013880711975591114,CDKN3,cyclin dependent kinase inhibitor 3,protein-coding
10330,-1.2232783,-1.1585957,-0.0646826,0.22261079064039446,0.2985255985004659,CNPY2,canopy FGF signaling regulator 2,protein-coding
10331,-0.10683775,0.05272751,-0.15956526,1.9799586795532305e-05,7.663714474578408e-05,B3GNT3,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3",protein-coding
10332,0.16870895,0.24046223,-0.07175328,0.04773296340854672,0.07984422970156906,CLEC4M,C-type lectin domain family 4 member M,protein-coding
10333,-0.20382413,-0.09246425,-0.11135988,0.0050009433906745985,0.01087992624851888,TLR6,toll like receptor 6,protein-coding
10336,-0.6767076,-0.6428322,-0.033875406,0.8546681201964541,0.8904959927131412,PCGF3,polycomb group ring finger 3,protein-coding
10342,-0.008603026,0.0017528364,-0.010355863,0.9914612178046835,0.9927100420088579,TFG,TRK-fused gene,protein-coding
10343,0.90253264,0.68768543,0.2148472,3.9345518920047083e-07,2.2118174065040604e-06,PKDREJ,polycystin family receptor for egg jelly,protein-coding
